Symbol	Description
00898	Multifield International Holdings Ltd
00899	Asia Resources Holdings Ltd
00900	Aeon Credit Service (Asia) Co. Ltd
00901	Eagleride Inv
00902	Huaneng Power International Inc
00903	TPV Technology Ltd
00904	China Green (Holdings) Ltd
00905	Apex Capital Ltd
00906	CPMC Holdings Ltd
00907	Elegance International Holdings Ltd
00908	Jiuzhou Development Co. Ltd
00909	Zhongda International Holdings Ltd
00910	Good Fellow Group Ltd
00911	Hangfat Ginseng
00912	Suga International Holdings Ltd
00913	Unity Inv Hold
00914	Anhui Conch Cement Co. Ltd
00915	Linmark Group Ltd
00916	China Longyuan Power
00918	Takson Holdings Ltd
00919	Modern Beauty Salon Holdings Ltd
00921	Hisense Kelon
00922	Vision Tech International Holdings Ltd
00923	Integrated Waste Solutions
00925	Peaktop International Holdings Ltd
00926	Egana Jewellery & Pearls Ltd
00927	Fujikon Industrial Holdings Ltd
00928	Tack Fat Group International Ltd
00929	IPE Group Ltd
00931	Artel Solutions Group Holdings Ltd
00932	RM Group
00933	First Sign International Holdings Ltd
00934	Sinopec Kantons Holdings Ltd
00935	
00936	Eagle Legend Asia Limited
00938	Man Sang International Ltd
00939	China Construction Bank Corporation
00940	
00941	China Mobile Ltd
00943	eForce Holdings Ltd
00945	Manulife Financial Corporation
00947	Province Of Ontario-7 1/4% N2005-100
00948	Province Of Ontario-7 1/4% N2005-1000
00950	
00951	
00952	Quam Ltd
00953	Meike Ltd
00954	
00956	Baden-wurttemberg L-finance Nv 1000b2003
00958	Huaneng Renewables Ltd
00959	A-Max Holdings Ltd
00960	Longfor Properties Co Ltd
00966	China Taiping
00967	Citc Seoul Access Trust
00968	Xinyi Solar Holdings
00969	Hua Lien International (Holding) Co. Ltd
00970	Jade Dynasty Group Ltd
00973	Province Of Ontario 61/4% Dm100000 N2004
00974	SKL
00975	Hk & Shanghai Banking Corp Hk$1000000n03
00976	Chiho-Tiande Group Ltd
00978	Tonic Industries Holdings Ltd
00979	Green Energy Group Ltd
00980	Lianhua Supermarket Holdings Co. Ltd
00981	Semiconductor Manufacturing International Corporation
00982	iOne Holdings Ltd
00983	Shui On Construction and Materials Ltd
00984	AEON Stores (Hong Kong) Co. Ltd
00985	China Sci-Tech Holdings Ltd
00986	Nam Hing Holdings Ltd
00987	J.I.C. Technology Co. Ltd
00988	Sun's Group Ltd
00989	Ground Properties Company
00990	Theme International Holdings Ltd
00991	Datang International Power Generation Co. Ltd
00992	Lenovo Group Ltd
00993	Simsen International Corporation Ltd
00994	Win Win Way Construction Holdings
00995	Anhui Expressway Co. Ltd
00996	CASH Retail Management Group Ltd
00997	Decca Holdings Ltd
00998	China CITIC Bank Corp Ltd
00999	I.T Ltd
01000	Beijing Media Corporation Ltd
01001	Van Shung Chong Holdings Ltd
01002	V.S. International Group Ltd
01003	GFT Holdings Ltd
01004	Rising Development Holdings Limited
01005	Matrix Holdings Ltd
01006	China Corn Oil
01007	People's Republic Of China 6 1/2% B2004
01008	Brilliant CIR
01009	
01010	PacMOS Technologies Holdings Ltd
01011	Regal Hotels International Holdings Ltd Warrants 2007
01013	Plus Holdings Ltd
01019	
01020	
01021	
01022	
01023	
01026	
01027	Jicheng Umbrella Holdings Ltd
01028	
01029	
01030	Future Land Holdings
01031	Golden Resorts Group Ltd
01033	Sinopec Yizheng Chemical Fibre Co. Ltd
01035	
01036	Winsor Properties Holdings Ltd
01037	Daiwa Associate Holdings Ltd
01038	Cheung Kong Infrastructure Holdings Ltd
01039	
01041	Fulbond Holdings Ltd
01043	Coslight Technology International Group Ltd
01044	Hengan International Group Co. Ltd
01045	APT Satellite Holdings Ltd
01046	Universe International Holdings Ltd
01047	Ngai Hing Hong Co. Ltd
01048	Novo Group Limited
01049	Celestial Asia Securities Holdings Ltd
01050	Karrie International Holdings Ltd
01051	Smart Rich Energy Finance (Holdings) Ltd
01052	Yuexiu Transport Infrastructure
01053	Chongqing Iron & Steel Co. Ltd
01055	China Southern Airlines Co. Ltd
01057	Zhejiang Shibao Company
01058	Guangdong Tannery Ltd
01059	Kantone Holdings Ltd
01060	Shanghai Allied Cement Ltd
01061	Hinet Holdings W0302
01062	New Capital International Investment Ltd
01063	SunCorp Technologies Ltd
01064	Zhong Hua International Holdings Ltd
01065	Tianjin Capital Environmental Protection Co. Ltd
01066	Weigao Group
01068	China Yurun Food Group Ltd
01069	
01070	TCL Multimedia Technology Holdings Ltd
01071	Huadian Power International Corporation Ltd
01072	Dongfang Electrical Machinery Co. Ltd
01073	China Agrotech Holdings Ltd
01075	Capinfo
01076	First Natural Foods Holdings Ltd
01079	
01080	Shengli Pipe
01082	
01083	Panva Gas Holdings Ltd
01085	Hengxin Technology Ltd
01086	Goodbaby International Holding
01087	
01088	China Shenhua Energy Co. Ltd
01089	
01090	
01091	CITIC DAMENG
01093	China Pharmaceutical Group Ltd
01094	Sunny Global Holdings Ltd
01096	
01097	i-CABLE Communications Ltd
01098	Road King Infrastructure Ltd
01099	Sinopharm Group Co Ltd
01100	Mainland Headwear Holdings Ltd
01101	China Rongsheng Heavy Industries Group Ltd
01102	
01103	Shanghai Tonva
01104	Shanghai Merchants Holdings Ltd
01105	Sing Tao News Corporation Ltd
01106	
01107	
01108	Luoyang Glass Co Ltd
01109	China Resources Land Ltd
01110	China National Aviation Co. Ltd.
01111	Chong Hing Bank Limited
01112	
01113	
01114	Brilliance China Automotive Holdings Ltd
01115	Tibet 5100 Water Resources Holdings Ltd
01116	Mayer Holdings Ltd
01117	China Modern Dairy Holdings
01118	Golik Holdings Ltd
01120	Arts Optical International Holdings Ltd
01121	BAOFENGMODERN
01122	Qingling Motors Co. Ltd
01123	China-Hongkong Photo Products Holdings Ltd
01124	Coastal Greenland Ltd
01125	Lai Fung Holdings Ltd
01126	Dream International Ltd
01127	
01128	Wynn Macau Ltd
01129	Sky Hawk Computer Group Holdings Ltd
01130	Benefun International Holdings Ltd
01131	Kwong Hing International Holdings (Bermuda) Ltd
01132	Golden Harvest Entertainment (Holdings) Ltd
01133	Harbin Power Equipment Co. Ltd
01135	Asia Satellite Telecommunications Holdings Ltd
01137	City Telecom (H.K.) Ltd
01138	China Shipping Development Co. Ltd
01139	Victory Group
01140	Concepta Investments Ltd
01141	Xin Corporation Ltd
01142	Rontex International Holdings Ltd
01143	
01145	
01146	
01148	
01149	Broad Intelligence Int'l Pharmaceutical Holdings Ltd
01150	Milan Station Ltd
01151	
01152	
01155	Centron Telecom
01157	Zoomlion
01159	Karce International Holdings Co. Ltd
01160	Grand Investment International Ltd
01161	Water Oasis Group Ltd
01164	Vital BioTech Holdings Ltd
01165	
01166	Solartech International Holdings Ltd
01168	Sinolink Worldwide Holdings Ltd
01169	Haier Electronics Group Co. Ltd
01170	Kingmaker Footwear Holdings Ltd
01171	Yanzhou Coal Mining Co. Ltd
01172	Midas International Holdings Ltd
01173	Veeko International Holdings Ltd
01174	Pacific Andes International Holdings Ltd
01175	FU JI Food and Catering Services Holdings Ltd
01176	Nam Fong International Holdings Ltd
01177	Sino Biopharmaceutical Ltd
01178	Vitop Bioenergy Holdings Ltd
01180	LifeTec Group Ltd
01181	
01182	Foundation Group Ltd
01184	S.A.S. Dragon Holdings Ltd
01185	China Energine
01186	Value Partners China Greenchip Fund Ltd
01187	Pearl River Tyre (Holdings) Ltd
01188	Hybrid Kinetic Group Limited
01189	Wing On Travel (Holdings) Ltd
01190	Bakers Group International Holding Ltd
01191	Yueshou Environmental Holdings
01192	Titan Petrochemicals Group Ltd
01193	China Resources Gas
01194	China Precious Metal Resources
01195	Sinotronics Holdings Ltd
01196	Cheong Ming Investments Ltd
01197	China Hengshi Foundation
01198	Chitaly Holdings Ltd
01199	COSCO Pacific Ltd
01200	Midland Holdings Ltd
01201	Kith Holdings Ltd
01202	Chengdu PUTIAN Telecommunications Cable Co. Ltd
01203	Guangnan (Holdings) Ltd
01205	CITIC Resources Holdings Ltd
01206	
01207	SRE Group Limited
01208	Minmetals Resources Ltd
01210	
01211	BYD Co. Ltd
01212	Lifestyle International Holdings Ltd
01213	Mobicon Group Ltd
01215	Guo Xin Group Ltd
01216	
01217	Sino Technology Investments Co. Ltd
01218	Easyknit International Holdings Ltd
01219	
01220	Ocean Grand Holdings
01221	Sino Hotels (Holdings) Ltd
01222	Wang On Group Ltd
01223	Symphony Holdings Ltd
01224	C C Land Holdings
01225	Lerado Group (Holding) Co. Ltd
01226	Garron International Ltd
01227	China Financial Industry Investment Fund Ltd
01228	Tak Shun Technology Group Ltd
01229	Artfield Group Ltd
01230	
01231	Deutsche Bank AG - Nikkei 225 Index European Wts Jun 2007 A
01232	
01233	
01234	China Lilang Ltd
01235	Deutsche Bank AG - Nikkei 225 Index Euro Put Wts Jun 2007 B
01236	Qianlong Technology International
01237	Merry Garden Ltd
01238	Powerlong Real Estate Holdings Ltd
01239	
01240	Sunley Holdings Ltd
01241	
01243	Wang On PPT
01245	UBS AG - Esprit European Warrants Sep 2007
01246	UBS AG - HSBC European Put Warrants Apr 2007
01247	UBS AG - Jiangxi Copper European Warrants Dec 2007
01249	
01250	Jin Cai Holdings Co Ltd
01251	
01252	Goldman Sachs SP (Asia) - Foxconn European Wts Mar 2007 A
01253	Broad Greenstate International Company Limited
01255	
01257	
01258	China Nonferrous Mining
01259	Prince Frog International
01260	J P Morgan Int'l Der. Ltd. - Foxconn European Wts Mar 2007
01262	Chine Lifestyle Food & Beverage
01263	SGA Societe Generale Acceptance N.V. - BOCHK Eu Wts Mar 07 B
01265	
01266	
01268	SGA Societe Generale Acceptance N.V. - N225 Euro Wts Mar 07C
01269	Macquarie Bank Ltd. - BOCHK European Warrants May 2007
01270	
01271	SGA Societe Generale Acceptance N.V. - N225 Eu Put Wt Mar07E
01272	Macquarie Bank Ltd. - CHALCO European Warrants May 2007
01273	Macquarie Bank Ltd. - Jiangxi Copper European Wts May 2007
01275	BNP Paribas Arbit Issu B.V. - BOCHK European Wts Mar 2007
01277	BNP Paribas Arbit Issu B.V. - HSBC European Wts Apr 2007
01278	
01280	SGA Societe Generale Acceptance N.V. - CHALCO Eur Wt Apr 07B
01281	SGA Societe Generale Acceptance N.V. - CK(H) Euro Wts Mar 07
01282	
01285	
01288	Agricultural Bank of China Ltd
01289	Wuxi Sunlit Science Limited
01290	
01292	
01293	Baoxin Auto Group Limited
01296	
01297	SGA Societe Generale Acceptance N.V. - CP&CC Euro Wts Mar 07
01298	Techcomp (Holdings)
01299	SGA Societe Generale Acceptance N.V. - HSI Euro Wts Mar 07 B
01300	SGA Societe Generale Acceptance N.V. - HSBC Eur Wts Apr 2008
01301	HK Bank - HKEx European Warrants Mar 2007
01302	Lifetech Scientific Corporation
01303	
01305	
01308	Deutsche Bank AG - China Mobile European Warrants Mar 2007
01310	
01312	
01313	China Resources Cement Holdings Ltd
01314	Tsui Wah Holding
01315	
01316	Nexteer
01317	China Maple Leaf Educational Systems Limited
01318	J P Morgan Int'l Der. Ltd. - HS Bank European Wts Mar 2007
01319	J P Morgan Int'l Der. Ltd. - JX Copper European Wts Mar 2007
01321	J P Morgan Int'l Der. Ltd. - PICC P&C European Wts Mar 2007
01322	J P Morgan Int'l Der. Ltd. - Sh Petrochem Euro Wts Mar 2007
01323	
01326	Pegasus Ent
01327	Time2u International Holding Limited
01328	International Elite Ltd
01329	
01330	SGA Societe Generale Acceptance N.V. - HSBC Eur Wts Apr 07 A
01332	Qualipak International
01333	BOCI Asia Ltd. - CNOOC European Warrants Jun 2007
01335	BOCI Asia Ltd. - Kingboard European Warrants Jun 2007
01336	New China Life Insurance Company
01337	
01338	Macquarie Bank Ltd. - HSBC European Put Warrants Mar 2007
01339	Fortis Bank S.A./N.V. - Bank of EA European Wts Jul 2007
01340	Fortis Bank S.A./N.V. - China Mobile European Wts Sep 2007
01341	Clear Lift
01345	
01347	
01348	
01349	
01350	Goldman Sachs SP (Asia) - Foxconn European Put Wts Mar 2007
01353	
01355	Macquarie Bank Ltd. - Zijin Mining European Wts Apr 2007
01357	Citigroup Global Mkt H Inc. - HSBC European Wts Mar 2007
01358	Citigroup Global Mkt H Inc. - HSBC European Wts Apr 2007 B
01359	China Cinda
01360	
01361	SGA Societe Generale Acceptance N.V. - PetCh Eur Wts Apr 08
01362	SiS Mobile Holdings Limited
01363	CTEG
01365	
01366	Jiangnan Group Ltd
01367	Hanbo Enterprises Holdings Limited
01368	Xtep International Holdings Ltd
01369	
01370	Calyon Fin P (G) Ltd. - Agile Ppt European Warrants Mar 2007
01371	China Lotsyn
01372	Citigroup Global Mkt H Inc. - Ch Mobile Eur Put Wts Apr 2007
01373	Calyon Fin P (G) Ltd. - Zijin Mining European Wts Mar 2007
01375	Central China Securities
01378	China Hong Gqiao
01380	SGA Societe Generale Acceptance N.V. - SHK Ppt Eu Wt Apr 07A
01381	
01382	Pacific Textiles Holdings Ltd
01383	Hong Long Holdings Ltd
01385	
01386	Walker Group Holdings Ltd
01387	Renhe Commercial Holdings
01388	Embry Holdings Ltd
01389	Major Holding
01393	Hidili Industry International Devt Ltd
01395	Ell Env
01396	Hydoo International
01397	Baguio Green
01398	Industrial and Commercial Bank of China Ltd
01399	Scud Group Ltd
01400	Wang Tai Holdings
01415	Cowell e Holdings Inc
01417	
01418	
01419	Human Health
01420	Chuan Holdings Limited
01421	King Bostrike
01426	
01428	
01430	Sushuang Gas
01431	
01432	
01437	
01439	
01443	
01446	
01447	SFK Construction Holdings
01448	
01450	
01452	Denox Environmental & Technology Holdings
01456	
01458	
01459	Jujiang Cons
01460	
01461	
01462	Nga Chun Holdings Company
01466	Man Sang Jewellery Holdings
01468	
01469	Get Nice Finance Company Limited
01470	Tic Tac
01475	
01476	
01478	
01480	Yan Tat Group
01482	
01483	
01486	C Cheng Holdings Limited
01487	
01488	
01492	China ZhongDi Dairy Holdings Company
01495	Jiyi Household International Holdings
01496	AP Rentals Holdings Limited
01498	
01499	Leap Holdings Group
01500	
01508	China Reinsurance (Group) Corporation
01509	
01513	
01515	Phoenix Health
01518	
01520	Runaway Global
01522	
01523	
01526	
01527	Zhejiang Tengy Environmental Technology
01528	
01530	
01532	China Partytime Culture Holdings
01533	
01536	
01537	
01538	Zhong Ao Home Group
01539	Synergy Group
01543	
01546	
01547	
01548	Genscript Biotech Corporation
01549	Ever Harvest Group Holdings
01551	
01552	
01555	MIE Holdings Corporation
01556	Chinney Kin Wing Holdings
01557	KH GP Holdings
01558	YiChang HEC ChangJiang Pharmaceutical
01559	Kwan On Holdings
01560	
01561	Manfield Chem
01565	Virscend Education Company Limited
01566	China Animation Characters Company
01568	Sundart Holdings Limited
01569	Minsheng EDU
01570	Weiye Holdings Limited
01571	Xin Point Hold
01572	China Art Fin
01573	China Unienergy Group Ltd
01575	Morris Holdings Limited
01577	
01578	
01579	
01580	Da Sen Holdings Group
01581	Progressive Path Group
01583	
01585	
01586	China Leon
01588	
01589	China Logistics Property Holdings
01590	
01591	Shun Wo Group Holdings
01596	
01599	
01600	
01606	
01608	Vpower Group
01609	
01610	COFCO Meat Holdings Limited
01611	Pantronics Holdings
01612	Vincent Med
01613	
01616	Silverman Holdings Ltd
01617	Nanfang Communication Holdings Limited
01618	MCC
01619	Tianhe Chemicals Group Limited
01622	
01623	
01626	
01627	Able Engineering Holdings Limited
01628	Ford Motor Credit Company 10 N0201
01629	MENGKE Holdings
01630	Kin Shing Holdings
01631	
01632	Foodwise Holding
01633	Sheung Yue Group Holdings Limited
01635	
01636	CMRU
01637	SH Group Holdings
01638	Kaisa Group
01639	AKM Industrial
01647	Shis Limited
01649	
01651	
01655	
01656	
01658	
01660	Sanroc International
01661	
01662	Yee Hop Holdings Limited
01663	Sino Harbour Property Group Limited
01666	Republic Of Italy 100n0205
01667	Milestone Build
01668	China South City Holdings Ltd
01669	
01673	
01676	
01677	
01678	
01679	Risecomm Group Holdings
01680	
01681	
01682	Highlight China IoT International Ltd
01683	LC Group Holdings Limited
01685	Boer Power Holdings Ltd
01689	
01693	
01695	
01696	
01697	
01698	Toyota Motor Credit Corporation 100 N0305
01699	China Putian Food Ltd
01700	
01702	Dongguang Chemical Limited
01706	
01707	Geotech Holdings Limited
01708	
01709	
01710	
01717	Ausnutria
01718	Wan Kei Group Holdings
01720	
01722	
01727	
01728	Zhentong Auto Services Holding
01730	
01733	Winsway
01738	
01766	CSR Corporation Limited
01771	
01776	GF Sec
01777	Fantasia Holdings Group Co Ltd
01778	Colour Life Services Group
01786	CRCC High-Tech Equipment
01788	
01789	
01798	Datang Corp Renewable Power
01799	
01800	China Communications Construction Co Ltd
01803	
01808	Tai-I International Holdings Ltd
01811	CGN Meiya Power Holdings
01812	CHENMING PAPER
01813	KWG Property Holding Ltd
01816	
01818	Zhaojin Mining Industry Co. Ltd
01819	
01822	
01823	Huayu Expressway
01826	
01828	Dah Chong Hong Holding Ltd
01829	CMEC
01830	
01831	
01836	Stella International Holdings Ltd
01838	China Properties Group Ltd
01848	China Aircraft Leasing Group
01856	Ernest Borel Holdings Limited
01858	
01862	Sino Gold Mining
01863	Sijia Group Co Ltd
01866	Neo-Neon Holdings Ltd
01868	Neo-Neon Holdings Ltd
01878	SouthGobi Energy Resources
01881	Regal Real Estate Investment Trust
01882	Haitian International Holdings Ltd
01883	Citic Telecom International Holdings
01884	Eprint Group
01885	
01886	China Huiyuan Juice Group Ltd
01888	Kingboard Laminates Holdings Ltd
01889	Wuyi International Pharmaceutical Co. Ltd
01893	China National Materials Company Ltd
01898	China Coal Energy Co. Ltd
01899	Xingda International Holdings Ltd
01900	China ITS (Holdings) Co Ltd
01908	South West Eco Development
01910	Samsonite International SA
01913	Prada SPA
01918	
01919	China COSCO Holdings Co. Ltd
01928	Sands China Ltd
01929	Chow Tai Fook
01932	CPM Group Limited
01938	Chu Kong Pipe
01958	
01962	
01963	
01966	China SCE PPT
01970	IMAX China Holding
01972	Swire Properties Ltd
01975	
01979	
01980	
01982	
01985	
01986	Tsaker Chemical Group Ltd
01988	Minsheng Bank Corp
01989	Pine Care Group Limited
01991	TA Yang Group Holdings Ltd
01993	Asiaray Media Group Limited
01997	
01998	Flyke International Holdings Ltd
01999	Man Wah Holdings Limited
02000	SIM Technology Group Ltd
02001	
02002	China Sunshine Paper Holdings Company Ltd
02005	Lijun International Pharmaceutical (Holding) Co. Ltd
02006	Shanghai Jin Jiang Int'l Hotels (Group) Co. Ltd
02007	Country Garden Holdings Company Ltd
02008	Phoenix Satellite Television Holdings
02009	BBMG Corp
02010	RUINIAN
02011	Kee
02012	
02014	Ozner Water International
02016	
02017	Chanhigh Holdings
02018	AAC Acoustic Technologies Holdings Inc.
02020	Anta Sports
02022	
02023	
02025	
02028	Jolimark
02030	
02031	
02033	
02038	Foxconn International Holdings Ltd
02039	CIMC
02066	
02068	China Aluminum Intl
02078	
02080	
02083	
02086	Advanced Card
02088	Xiwang Sugar Holdings Co. Ltd
02098	
02099	
02100	Baioo
02111	Best Pacific International Holdings
02112	
02113	
02118	Credit Suisse - BOC HK Euro (AR) Wts Jan 2007
02120	SGA Societe Generale Acceptance N.V. - N225 Eu Put Wt Jun07B
02121	
02122	ABN AMRO Bank N.V. - China Telecom European Wts Oct 2006
02123	
02128	ABN AMRO Bank N.V. - CC Bank European Warrants Sep 2006 B
02133	China Polymetallic Mining
02136	Lifestyle China Group Limited
02138	Union Medical Healthcare Limited
02166	
02178	Macquarie Bank Ltd. - China Life European Wts Mar 2007 B
02183	Lifestyle PPT
02186	Luye Pharma Group Ltd
02188	
02193	KBC Fin Products Int'l Ltd. - ICBC European Wts Jul 2007 G
02196	Shanghai Fosun
02198	SGA Societe Generale Acceptance N.V. - Ch Tel Eur Wt Oct 06
02199	Regina Miracle International
02200	Hosa International
02202	China Vanke Co Limited
02203	Top Dynamic International
02208	Macquarie Bank Ltd. - HSBC European Warrants Mar 2007 B
02211	Jintian Pharm
02212	Future Bright Mining Holdings Limited
02213	
02218	Credit Suisse-sinopec Corp Ec0111
02221	New Concepts Holdings Limited
02222	NVC Lighting Holding Ltd
02223	Macquarie Bank Ltd. - Foxconn European Warrants Jun 2007
02225	Kakiko Group Limited
02226	
02227	
02228	Credit Suisse-new World Dev Ec0112
02229	Deutsche Bank AG - BankComm European Warrants Jul 2007 B
02232	Credit Suisse-new World Dev Ep0111
02233	West China Cement Ltd
02236	Wison Engineering Services
02238	Guangzhou Automobile
02239	
02255	SGA Societe Generale Acceptance N.V. - HSI Eu Put Wt Mar 07D
02266	Lis Enterprise
02268	
02269	
02277	Macquarie Bank Ltd-hutchison Ec0110
02278	KBC Fin Products Int'l Ltd. - HSI Euro Put Wts Mar 2007 F
02280	HC International
02281	Goldman Sachs SP (Asia) - Hutchison European Wts Oct 2006
02282	MGM China Holdings Ltd
02283	Macquarie Bank Ltd. - HKEx European Put Warrants May 2007
02286	
02288	SGA Societe Generale Acceptance N.V. - Ping An Eur Wt Apr 07
02289	
02293	
02298	Cosmo Lady (China) Holdings
02299	Billion Industrial Holdings Lim
02300	AMVIG Holdings
02302	United Metals Holdings Ltd
02303	
02307	Kam Hing International Holdings Ltd
02308	
02309	Birmingham International Holdings
02310	Kwang Sung Electronics H.K. Co. Ltd
02312	China Finance Leasing
02313	Shenzhou International Group Holdings Ltd
02314	Lee & Man Paper Manufacturing Ltd
02317	Vedan International (Holdings) Ltd
02318	Ping An Insurance (Group) Co. of China Ltd
02319	Mengniu Dairy
02320	Hop Fung Group Holdings Ltd
02322	Sam Woo Holdings Ltd
02323	Topsearch International Holdings Ltd
02324	Sino Katalytics Investment Corporation
02326	BEP International Holdings Ltd
02327	Jiwa Bio-Pharm Holdings Ltd
02328	PICC Property and Casualty Co. Ltd
02329	
02330	Quaypoint Corporation
02331	Li Ning Co. Ltd
02333	Great Wall Motor Co. Ltd
02336	Sunlink International Holdings Ltd
02337	United Strength Power Holdings
02338	Weichai Power Co. Ltd
02339	Norstar Founders Group Ltd
02340	Synergis Holdings Ltd
02341	EcoGreen Fine Chemicals Group Ltd
02342	Comba Telecom Systems Holdings Ltd
02343	Pacific Basin Shipping Ltd
02345	Shanghai Prime Machinery Co. Ltd
02348	Dawnrays Pharmaceutical (Holdings) Ltd
02349	Wah Yuen Holdings Ltd
02355	Baoye Group Co. Ltd
02356	Dah Sing Banking Group Ltd
02357	AviChina Industry & Technology Co. Ltd
02358	Mitsumaru East Kit (Holdings) Ltd
02362	Signal Media and Communications Holdings Ltd
02366	SMI Culture Group Holdings Ltd
02368	Eagle Nice (International) Holdings Ltd
02369	China Wireless Technologies Ltd
02371	ZZNode Technologies Co. Ltd
02378	
02379	Zhongtian International Ltd
02380	China Power International Development Ltd
02382	Sunny Optical Technology (Group) Ltd
02383	TOM Group Ltd
02386	
02388	BOC Hong Kong (Holdings) Ltd
02389	Wang Sing International Holdings Group Ltd
02393	Yestar International
02398	Good Friend International Holdings Inc.
02399	
02468	Goldman Sachs SP (Asia) - N225 Index Euro Wts Mar 2007
02488	
02588	
02600	Aluminum Corporation of China Ltd
02601	China Pacific Insurance (Group) Co Ltd
02607	
02608	
02611	
02623	
02628	China Life Insurance Co. Ltd
02633	Nam Tai Electronic & Electrical Products Ltd
02638	
02662	Fittec International Group Ltd
02663	
02666	Universal Medical Financial
02668	Pak Tak International Ltd
02669	China Overseas Property Holdings
02678	Texhong Textile Group Ltd
02686	Chen Xing
02688	XinAo Gas Holdings Ltd
02689	Nine Dragons Paper (Holdings) Ltd
02698	Weiqiao Textile Co. Ltd
02699	
02700	Smart Union Group (Holdings) Ltd
02708	
02722	Chongqing Machinery & Electric Ltd
02727	Shanghai Electric Group Co. Ltd
02728	Shinhint Acoustic Link Holdings Ltd
02738	
02768	
02777	Guangzhou R&F Properties Co. Ltd
02778	Champion Real Estate Investment Trust
02788	Yorkey Optical International (Cayman) Ltd
02789	
02799	
02800	Tracker Fund of Hong Kong
02801	Chang Hwa Commerciai Bank
02802	iShares EM Asia
02803	Lyxoretf Rafius
02805	
02808	
02811	
02819	ABF Hong Kong Bond Index Fund
02821	ABF Pan Asia Bond Index
02822	CSOP A50 ETF
02823	iShares FTSE A50 China Index ETF
02824	
02825	
02827	Wise CSI200 EFT
02828	Hang Seng H-Share Index ETF
02832	
02833	Hang Seng Index ETF
02834	
02835	
02836	iShares BSE SENSEX India Index
02838	Hang Seng FTSE China 25 Index
02840	SPDR GOLD TRUST
02843	
02846	iShares CSI 300 A-Share Index
02847	
02848	
02858	
02863	Golden Faith Group Holdings
02866	China Shipping Container Lines
02868	Beijing Capital Land Ltd
02869	
02877	China Shineway Pharmaceutical Group Ltd
02878	Solomon Systech (International) Ltd
02880	Dalian Port (PDA) Co. Ltd
02882	Ocean Grand Chemicals Holdings Ltd
02883	China Oilfield Services Ltd
02886	
02888	Standard Chartered PLC
02889	China Special Steel Holdings Co. Ltd
02898	Long Far Pharmaceutical Holdings Ltd
02899	Zijin Mining Group Co. Ltd
02906	
02912	
02914	
02915	
02918	
03007	X DBFXIC25
03008	
03010	
03012	
03015	X DBSPCNXNIFTY
03016	
03019	
03020	
03021	
03024	
03027	
03036	
03040	
03041	
03043	X DBMSCIPACEXJ
03046	VALUE CHINA ETF
03048	X DBMSCIBRAZIL
03049	X DBMSCIBRAZIL
03055	
03056	
03060	
03065	
03070	Ping An of China CSI HK Dividend ETF
03073	
03074	
03080	
03081	VALUE GOLD ETF
03082	
03084	Value Japan ETF
03085	
03086	
03087	X DBFTSEVIET
03092	
03095	
03097	
03099	
03100	
03101	Vanguard FTSE Developed Europe ETF
03102	
03107	
03110	
03115	
03116	
03118	
03120	
03121	
03122	
03126	
03127	
03128	
03129	
03132	
03135	
03136	
03137	
03140	
03141	
03143	
03145	
03146	
03147	CSOP Chinext
03149	
03150	
03155	
03156	
03157	
03160	
03161	
03162	
03165	
03167	
03170	
03171	
03173	
03175	
03177	
03180	
03188	CAM CSI300
03199	
03300	China Glass Holdings Ltd
03301	
03303	Jutal Offshore Oil Services Ltd
03306	
03308	Golden Eagle Retail Group Ltd
03311	China State Construction International Holdings Ltd
03313	Meadville Holdings
03315	Goldpac Group
03318	China Flavors and Fragrances Co. Ltd
03320	
03322	Win Hanverky Holdings Ltd
03323	China National Building Material Co. Ltd
03326	Perfect Group International Holdings
03328	Bank of Communications Co. Ltd
03329	
03330	Lingbao Gold Co. Ltd
03331	Vinda International Holdings Ltd
03332	
03333	Evergrande
03335	DBA Telecommunication (Asia) Holdings Ltd
03336	Ju Teng International Holdings Ltd
03337	Anton Oilfield Services Group
03339	Lonking
03344	Addchance Holdings Ltd
03355	Advanced Semiconductor Manufacturing Corporation Ltd -H Shs
03358	
03360	
03363	
03366	Huali Holdings (Group) Ltd
03368	Parkson Retail Group Ltd
03369	
03377	Sino-Ocean Land Holdings
03378	Xiamen International Port Co. Ltd
03380	
03382	Tianjin Port Development Holdings Ltd
03383	Agile Property Holdings Ltd
03389	Hengdeli Holding
03393	Wasion Meters Group Ltd
03395	
03396	
03398	China Ting Group Holdings Ltd
03399	Guangdong Nan Yue Logistics Co. Ltd
03600	Modern Dental Group Limited
03606	
03608	
03618	Chongqing Rural Commerical Bank Ltd
03623	
03626	
03628	KBC Fin Products Int'l Ltd - Ping An European Wts Oct 2006
03633	Macquarie Bank Ltd - HKEx European Warrants Oct 2006 A
03636	KBC Fin Products Int'l Ltd - Ch Life Euro Put Wts Oct 2006
03638	Deutsche Bank AG - China Mobile European Warrants Oct 2006 A
03639	Deutsche Bank AG - Nikkei 225 Index European Wts Mar 2007 A
03663	Xiezhong International
03666	Macquarie Bank Ltd - HSI European Put Warrants Oct 2006 B
03669	China Yongda Automobiles
03678	Holly Futures Co
03683	CC Rabobank B.A. - Hutchison European Warrants Apr 2007
03686	Cliffordml
03688	
03689	KBC Fin Products Int'l Ltd - HSBC European Put Wts Oct 2006
